__time,/tf//vicon/world/vicon/kris_crazyflie/kris_crazyflie/header/seq,/tf//vicon/world/vicon/kris_crazyflie/kris_crazyflie/header/stamp,/tf//vicon/world/vicon/kris_crazyflie/kris_crazyflie/rotation/w,/tf//vicon/world/vicon/kris_crazyflie/kris_crazyflie/rotation/x,/tf//vicon/world/vicon/kris_crazyflie/kris_crazyflie/rotation/y,/tf//vicon/world/vicon/kris_crazyflie/kris_crazyflie/rotation/z,/tf//vicon/world/vicon/kris_crazyflie/kris_crazyflie/translation/x,/tf//vicon/world/vicon/kris_crazyflie/kris_crazyflie/translation/y,/tf//vicon/world/vicon/kris_crazyflie/kris_crazyflie/translation/z,/tf//vicon/world/vicon/marker_wand/marker_wand/header/seq,/tf//vicon/world/vicon/marker_wand/marker_wand/header/stamp,/tf//vicon/world/vicon/marker_wand/marker_wand/rotation/w,/tf//vicon/world/vicon/marker_wand/marker_wand/rotation/x,/tf//vicon/world/vicon/marker_wand/marker_wand/rotation/y,/tf//vicon/world/vicon/marker_wand/marker_wand/rotation/z,/tf//vicon/world/vicon/marker_wand/marker_wand/translation/x,/tf//vicon/world/vicon/marker_wand/marker_wand/translation/y,/tf//vicon/world/vicon/marker_wand/marker_wand/translation/z,/tf/vicon/world/map/header/seq,/tf/vicon/world/map/header/stamp,/tf/vicon/world/map/rotation/w,/tf/vicon/world/map/rotation/x,/tf/vicon/world/map/rotation/y,/tf/vicon/world/map/rotation/z,/tf/vicon/world/map/translation/x,/tf/vicon/world/map/translation/y,/tf/vicon/world/map/translation/z
1690412549.640977,,,,,,,,,,,,,,,,,,,0.000000000,1690412549.640291929,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412549.648146,0.000000000,1690412549.633141279,0.996781388,-0.008978672,-0.013746748,0.078468305,0.009652891,2.075479834,-0.000348823,0.000000000,1690412549.633141279,0.999798142,-0.000072877,0.002340655,-0.019954708,0.378607514,-0.025597313,-0.029731139,,,,,,,,,
1690412549.648762,156394.000000000,1690412549.633141279,0.996781388,-0.008978672,-0.013746748,0.078468305,0.009652891,2.075479834,-0.000348823,,,,,,,,,,,,,,,,,,
1690412549.648793,,,,,,,,,,,,,,,,,,,0.000000000,1690412549.648339033,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412549.655771,0.000000000,1690412549.640667915,0.996785044,-0.009116832,-0.013664984,0.078420205,0.009649229,2.075473222,-0.000346492,0.000000000,1690412549.640667915,0.999797654,-0.000092492,0.002407585,-0.019971152,0.378604504,-0.025595639,-0.029723526,,,,,,,,,
1690412549.656296,156395.000000000,1690412549.640667915,0.996785044,-0.009116832,-0.013664984,0.078420205,0.009649229,2.075473222,-0.000346492,,,,,,,,,,,,,,,,,,
1690412549.656312,,,,,,,,,,,,,,,,,,,0.000000000,1690412549.655884743,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412549.665152,0.000000000,1690412549.649898052,0.996787998,-0.009024172,-0.013729107,0.078382155,0.009662554,2.075440924,-0.000352864,0.000000000,1690412549.649898052,0.999797965,-0.000071320,0.002354479,-0.019961983,0.378613904,-0.025598763,-0.029732213,,,,,,,,,
1690412549.666111,156396.000000000,1690412549.649898052,0.996787998,-0.009024172,-0.013729107,0.078382155,0.009662554,2.075440924,-0.000352864,,,,,,,,,,,,,,,,,,
1690412549.666197,,,,,,,,,,,,,,,,,,,0.000000000,1690412549.665447712,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412549.673368,0.000000000,1690412549.658139467,0.996786734,-0.009120349,-0.013664636,0.078398365,0.009666243,2.075464451,-0.000348433,0.000000000,1690412549.658139467,0.999797536,-0.000082265,0.002373492,-0.019981154,0.378621665,-0.025599781,-0.029730566,,,,,,,,,
1690412549.673991,156397.000000000,1690412549.658139467,0.996786734,-0.009120349,-0.013664636,0.078398365,0.009666243,2.075464451,-0.000348433,,,,,,,,,,,,,,,,,,
1690412549.674009,,,,,,,,,,,,,,,,,,,0.000000000,1690412549.673612833,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412549.680635,0.000000000,1690412549.665739775,0.996782254,-0.008983520,-0.013803758,0.078446740,0.009664328,2.075458179,-0.000362928,0.000000000,1690412549.665739775,0.999798223,-0.000067663,0.002357001,-0.019948764,0.378623089,-0.025599406,-0.029737873,,,,,,,,,
1690412549.681045,156398.000000000,1690412549.665739775,0.996782254,-0.008983520,-0.013803758,0.078446740,0.009664328,2.075458179,-0.000362928,,,,,,,,,,,,,,,,,,
1690412549.681067,,,,,,,,,,,,,,,,,,,0.000000000,1690412549.680700779,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412549.690189,0.000000000,1690412549.674793720,0.996790412,-0.008981513,-0.013553517,0.078386925,0.009666511,2.075473702,-0.000366572,0.000000000,1690412549.674793720,0.999798489,-0.000052477,0.002314708,-0.019940420,0.378625194,-0.025592376,-0.029767384,,,,,,,,,
1690412549.691498,156399.000000000,1690412549.674793720,0.996790412,-0.008981513,-0.013553517,0.078386925,0.009666511,2.075473702,-0.000366572,,,,,,,,,,,,,,,,,,
1690412549.691519,,,,,,,,,,,,,,,,,,,0.000000000,1690412549.690565109,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412549.697496,0.000000000,1690412549.682639360,0.996777849,-0.009064790,-0.013624884,0.078524595,0.009658619,2.075481832,-0.000376764,0.000000000,1690412549.682639360,0.999798504,-0.000121702,0.002306555,-0.019940303,0.378619978,-0.025599719,-0.029768924,,,,,,,,,
1690412549.698077,156400.000000000,1690412549.682639360,0.996777849,-0.009064790,-0.013624884,0.078524595,0.009658619,2.075481832,-0.000376764,,,,,,,,,,,,,,,,,,
1690412549.698099,,,,,,,,,,,,,,,,,,,0.000000000,1690412549.697733164,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412549.705463,0.000000000,1690412549.690521717,0.996788540,-0.009071553,-0.013668952,0.078380308,0.009657205,2.075473353,-0.000379903,0.000000000,1690412549.690521717,0.999798498,-0.000103961,0.002355804,-0.019934974,0.378609646,-0.025589818,-0.029764359,,,,,,,,,
1690412549.705867,156401.000000000,1690412549.690521717,0.996788540,-0.009071553,-0.013668952,0.078380308,0.009657205,2.075473353,-0.000379903,,,,,,,,,,,,,,,,,,
1690412549.705883,,,,,,,,,,,,,,,,,,,0.000000000,1690412549.705564022,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412549.713520,0.000000000,1690412549.698751450,0.996785359,-0.009029583,-0.013674203,0.078424681,0.009653228,2.075478678,-0.000355001,0.000000000,1690412549.698751450,0.999798350,-0.000080901,0.002309063,-0.019947973,0.378604358,-0.025579553,-0.029762459,,,,,,,,,
1690412549.713816,156402.000000000,1690412549.698751450,0.996785359,-0.009029583,-0.013674203,0.078424681,0.009653228,2.075478678,-0.000355001,,,,,,,,,,,,,,,,,,
1690412549.713828,,,,,,,,,,,,,,,,,,,0.000000000,1690412549.713584661,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412549.723260,0.000000000,1690412549.708121538,0.996790777,-0.008959260,-0.013701453,0.078359100,0.009659663,2.075451346,-0.000352026,0.000000000,1690412549.708121538,0.999797849,-0.000020633,0.002323948,-0.019971467,0.378606688,-0.025572448,-0.029748116,,,,,,,,,
1690412549.724407,156403.000000000,1690412549.708121538,0.996790777,-0.008959260,-0.013701453,0.078359100,0.009659663,2.075451346,-0.000352026,,,,,,,,,,,,,,,,,,
1690412549.724448,,,,,,,,,,,,,,,,,,,0.000000000,1690412549.723603964,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412549.731813,0.000000000,1690412549.716736794,0.996791359,-0.009058231,-0.013621004,0.078354340,0.009652396,2.075453195,-0.000344506,0.000000000,1690412549.716736794,0.999798439,-0.000127036,0.002310130,-0.019943114,0.378621717,-0.025594273,-0.029735938,,,,,,,,,
1690412549.732942,156404.000000000,1690412549.716736794,0.996791359,-0.009058231,-0.013621004,0.078354340,0.009652396,2.075453195,-0.000344506,,,,,,,,,,,,,,,,,,
1690412549.732971,,,,,,,,,,,,,,,,,,,0.000000000,1690412549.732325315,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412549.740327,0.000000000,1690412549.725015402,0.996788587,-0.009131645,-0.013659790,0.078374331,0.009647322,2.075467440,-0.000343512,0.000000000,1690412549.725015402,0.999798417,-0.000105226,0.002336986,-0.019941234,0.378611297,-0.025591990,-0.029744759,,,,,,,,,
1690412549.741411,156405.000000000,1690412549.725015402,0.996788587,-0.009131645,-0.013659790,0.078374331,0.009647322,2.075467440,-0.000343512,,,,,,,,,,,,,,,,,,
1690412549.741460,,,,,,,,,,,,,,,,,,,0.000000000,1690412549.740609884,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412549.747672,0.000000000,1690412549.732689381,0.996783088,-0.009106957,-0.013663333,0.078446496,0.009657106,2.075478706,-0.000335751,0.000000000,1690412549.732689381,0.999797920,-0.000081396,0.002364501,-0.019963028,0.378614976,-0.025586914,-0.029739034,,,,,,,,,
1690412549.748144,156406.000000000,1690412549.732689381,0.996783088,-0.009106957,-0.013663333,0.078446496,0.009657106,2.075478706,-0.000335751,,,,,,,,,,,,,,,,,,
1690412549.748160,,,,,,,,,,,,,,,,,,,0.000000000,1690412549.747828722,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412549.756911,0.000000000,1690412549.741647005,0.996792613,-0.009032624,-0.013588142,0.078347053,0.009655860,2.075454147,-0.000346513,0.000000000,1690412549.741647005,0.999798261,-0.000108793,0.002348522,-0.019947658,0.378614438,-0.025592613,-0.029745750,,,,,,,,,
1690412549.757713,156407.000000000,1690412549.741647005,0.996792613,-0.009032624,-0.013588142,0.078347053,0.009655860,2.075454147,-0.000346513,,,,,,,,,,,,,,,,,,
1690412549.757772,,,,,,,,,,,,,,,,,,,0.000000000,1690412549.757077694,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412549.765016,0.000000000,1690412549.750068188,0.996787016,-0.009105851,-0.013856625,0.078362756,0.009647679,2.075470204,-0.000357784,0.000000000,1690412549.750068188,0.999798103,-0.000094834,0.002379143,-0.019952053,0.378608745,-0.025590465,-0.029745687,,,,,,,,,
1690412549.765990,156408.000000000,1690412549.750068188,0.996787016,-0.009105851,-0.013856625,0.078362756,0.009647679,2.075470204,-0.000357784,,,,,,,,,,,,,,,,,,
1690412549.766025,,,,,,,,,,,,,,,,,,,0.000000000,1690412549.765448809,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412549.773783,0.000000000,1690412549.758398294,0.996784157,-0.009112484,-0.013792980,0.078409574,0.009664518,2.075489868,-0.000370255,0.000000000,1690412549.758398294,0.999798301,-0.000061089,0.002376258,-0.019942595,0.378612604,-0.025595527,-0.029755679,,,,,,,,,
1690412549.774790,156409.000000000,1690412549.758398294,0.996784157,-0.009112484,-0.013792980,0.078409574,0.009664518,2.075489868,-0.000370255,,,,,,,,,,,,,,,,,,
1690412549.774819,,,,,,,,,,,,,,,,,,,0.000000000,1690412549.774086475,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412549.782114,0.000000000,1690412549.766829967,0.996787494,-0.009019040,-0.013716103,0.078391438,0.009657144,2.075474838,-0.000383454,0.000000000,1690412549.766829967,0.999798244,-0.000107665,0.002338448,-0.019949716,0.378618582,-0.025593311,-0.029748227,,,,,,,,,
1690412549.782628,156410.000000000,1690412549.766829967,0.996787494,-0.009019040,-0.013716103,0.078391438,0.009657144,2.075474838,-0.000383454,,,,,,,,,,,,,,,,,,
1690412549.783022,,,,,,,,,,,,,,,,,,,0.000000000,1690412549.782509089,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412549.790224,0.000000000,1690412549.774984598,0.996784078,-0.009087359,-0.013615380,0.078444518,0.009650389,2.075494622,-0.000368131,0.000000000,1690412549.774984598,0.999798666,-0.000106794,0.002379295,-0.019923721,0.378618154,-0.025594871,-0.029757221,,,,,,,,,
1690412549.791452,156411.000000000,1690412549.774984598,0.996784078,-0.009087359,-0.013615380,0.078444518,0.009650389,2.075494622,-0.000368131,,,,,,,,,,,,,,,,,,
1690412549.791486,,,,,,,,,,,,,,,,,,,0.000000000,1690412549.790583134,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412549.797778,0.000000000,1690412549.782763004,0.996785848,-0.008998864,-0.013584641,0.078437561,0.009652648,2.075480325,-0.000356748,0.000000000,1690412549.782763004,0.999798258,-0.000090278,0.002278915,-0.019956002,0.378612450,-0.025591028,-0.029770630,,,,,,,,,
1690412549.798208,156412.000000000,1690412549.782763004,0.996785848,-0.008998864,-0.013584641,0.078437561,0.009652648,2.075480325,-0.000356748,,,,,,,,,,,,,,,,,,
1690412549.798225,,,,,,,,,,,,,,,,,,,0.000000000,1690412549.797907352,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412549.806040,0.000000000,1690412549.790958405,0.996786698,-0.009001223,-0.013533072,0.078435406,0.009657049,2.075477419,-0.000362080,0.000000000,1690412549.790958405,0.999797664,-0.000101422,0.002332446,-0.019979482,0.378618284,-0.025595688,-0.029749832,,,,,,,,,
1690412549.806506,156413.000000000,1690412549.790958405,0.996786698,-0.009001223,-0.013533072,0.078435406,0.009657049,2.075477419,-0.000362080,,,,,,,,,,,,,,,,,,
1690412549.806516,,,,,,,,,,,,,,,,,,,0.000000000,1690412549.806192636,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412549.813995,0.000000000,1690412549.799205303,0.996784876,-0.009061834,-0.013621182,0.078436330,0.009650750,2.075483857,-0.000340827,0.000000000,1690412549.799205303,0.999798439,-0.000096341,0.002321901,-0.019941935,0.378622575,-0.025602857,-0.029732460,,,,,,,,,
1690412549.814629,156414.000000000,1690412549.799205303,0.996784876,-0.009061834,-0.013621182,0.078436330,0.009650750,2.075483857,-0.000340827,,,,,,,,,,,,,,,,,,
1690412549.814644,,,,,,,,,,,,,,,,,,,0.000000000,1690412549.814260244,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412549.822673,0.000000000,1690412549.807572126,0.996784113,-0.009022080,-0.013764215,0.078425634,0.009653156,2.075454682,-0.000343542,0.000000000,1690412549.807572126,0.999798617,-0.000068335,0.002331700,-0.019931990,0.378620563,-0.025603884,-0.029727737,,,,,,,,,
1690412549.823378,156415.000000000,1690412549.807572126,0.996784113,-0.009022080,-0.013764215,0.078425634,0.009653156,2.075454682,-0.000343542,,,,,,,,,,,,,,,,,,
1690412549.823395,,,,,,,,,,,,,,,,,,,0.000000000,1690412549.822971106,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412549.830846,0.000000000,1690412549.816052198,0.996784081,-0.008979078,-0.013736934,0.078435765,0.009651244,2.075480720,-0.000337651,0.000000000,1690412549.816052198,0.999797687,-0.000069815,0.002316364,-0.019980358,0.378616848,-0.025597836,-0.029729680,,,,,,,,,
1690412549.831230,156416.000000000,1690412549.816052198,0.996784081,-0.008979078,-0.013736934,0.078435765,0.009651244,2.075480720,-0.000337651,,,,,,,,,,,,,,,,,,
1690412549.831569,,,,,,,,,,,,,,,,,,,0.000000000,1690412549.831243753,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412549.839187,0.000000000,1690412549.824216843,0.996783543,-0.009009678,-0.013664583,0.078451730,0.009660299,2.075466611,-0.000334791,0.000000000,1690412549.824216843,0.999798060,-0.000076223,0.002368892,-0.019955486,0.378617624,-0.025598240,-0.029732690,,,,,,,,,
1690412549.839629,156417.000000000,1690412549.824216843,0.996783543,-0.009009678,-0.013664583,0.078451730,0.009660299,2.075466611,-0.000334791,,,,,,,,,,,,,,,,,,
1690412549.839654,,,,,,,,,,,,,,,,,,,0.000000000,1690412549.839380026,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412549.847213,0.000000000,1690412549.832357407,0.996787501,-0.009056808,-0.013687765,0.078391947,0.009647926,2.075482889,-0.000355122,0.000000000,1690412549.832357407,0.999798390,-0.000114253,0.002347654,-0.019941286,0.378624177,-0.025602742,-0.029727132,,,,,,,,,
1690412549.847804,156418.000000000,1690412549.832357407,0.996787501,-0.009056808,-0.013687765,0.078391947,0.009647926,2.075482889,-0.000355122,,,,,,,,,,,,,,,,,,
1690412549.847811,,,,,,,,,,,,,,,,,,,0.000000000,1690412549.847610712,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412549.855410,0.000000000,1690412549.840621471,0.996785853,-0.008861571,-0.013603403,0.078449879,0.009653247,2.075478184,-0.000352811,0.000000000,1690412549.840621471,0.999799159,-0.000117429,0.002368071,-0.019900279,0.378617423,-0.025601761,-0.029740852,,,,,,,,,
1690412549.855714,156419.000000000,1690412549.840621471,0.996785853,-0.008861571,-0.013603403,0.078449879,0.009653247,2.075478184,-0.000352811,,,,,,,,,,,,,,,,,,
1690412549.855723,,,,,,,,,,,,,,,,,,,0.000000000,1690412549.855507135,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412549.863578,0.000000000,1690412549.848920822,0.996790965,-0.009057925,-0.013748227,0.078337175,0.009653648,2.075491446,-0.000367433,0.000000000,1690412549.848920822,0.999799032,-0.000078104,0.002324258,-0.019912001,0.378611536,-0.025595458,-0.029755895,,,,,,,,,
1690412549.864028,156420.000000000,1690412549.848920822,0.996790965,-0.009057925,-0.013748227,0.078337175,0.009653648,2.075491446,-0.000367433,,,,,,,,,,,,,,,,,,
1690412549.864039,,,,,,,,,,,,,,,,,,,0.000000000,1690412549.863733768,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412549.872234,0.000000000,1690412549.857261658,0.996785956,-0.008987598,-0.013659472,0.078424488,0.009647114,2.075464872,-0.000387018,0.000000000,1690412549.857261658,0.999798851,-0.000102568,0.002318079,-0.019921662,0.378607344,-0.025603514,-0.029747526,,,,,,,,,
1690412549.872503,156421.000000000,1690412549.857261658,0.996785956,-0.008987598,-0.013659472,0.078424488,0.009647114,2.075464872,-0.000387018,,,,,,,,,,,,,,,,,,
1690412549.872510,,,,,,,,,,,,,,,,,,,0.000000000,1690412549.872338772,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412549.880378,0.000000000,1690412549.865538359,0.996781657,-0.009018903,-0.013694271,0.078469453,0.009648811,2.075473746,-0.000364346,0.000000000,1690412549.865538359,0.999797634,-0.000036576,0.002361192,-0.019977831,0.378607660,-0.025593485,-0.029757070,,,,,,,,,
1690412549.880642,156422.000000000,1690412549.865538359,0.996781657,-0.009018903,-0.013694271,0.078469453,0.009648811,2.075473746,-0.000364346,,,,,,,,,,,,,,,,,,
1690412549.880648,,,,,,,,,,,,,,,,,,,0.000000000,1690412549.880502939,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412549.888628,0.000000000,1690412549.873923540,0.996788550,-0.009016031,-0.013595270,0.078399400,0.009658257,2.075468072,-0.000368095,0.000000000,1690412549.873923540,0.999798422,-0.000134251,0.002302466,-0.019944834,0.378615723,-0.025608709,-0.029746023,,,,,,,,,
1690412549.888973,156423.000000000,1690412549.873923540,0.996788550,-0.009016031,-0.013595270,0.078399400,0.009658257,2.075468072,-0.000368095,,,,,,,,,,,,,,,,,,
1690412549.888980,,,,,,,,,,,,,,,,,,,0.000000000,1690412549.888787508,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412549.897463,0.000000000,1690412549.882403851,0.996780854,-0.008849857,-0.013551090,0.078523732,0.009660796,2.075474311,-0.000360381,0.000000000,1690412549.882403851,0.999797991,-0.000114445,0.002380155,-0.019957427,0.378607460,-0.025603753,-0.029741593,,,,,,,,,
1690412549.897672,156424.000000000,1690412549.882403851,0.996780854,-0.008849857,-0.013551090,0.078523732,0.009660796,2.075474311,-0.000360381,,,,,,,,,,,,,,,,,,
1690412549.897828,,,,,,,,,,,,,,,,,,,0.000000000,1690412549.897649765,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412549.905478,0.000000000,1690412549.890623093,0.996785441,-0.008940739,-0.013545478,0.078456147,0.009664853,2.075476775,-0.000356252,0.000000000,1690412549.890623093,0.999798036,-0.000054544,0.002349206,-0.019959098,0.378613138,-0.025595361,-0.029751641,,,,,,,,,
1690412549.905772,156425.000000000,1690412549.890623093,0.996785441,-0.008940739,-0.013545478,0.078456147,0.009664853,2.075476775,-0.000356252,,,,,,,,,,,,,,,,,,
1690412549.905784,,,,,,,,,,,,,,,,,,,0.000000000,1690412549.905610323,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412549.914092,0.000000000,1690412549.899099588,0.996790220,-0.008965347,-0.013643065,0.078375671,0.009670929,2.075459016,-0.000360593,0.000000000,1690412549.899099588,0.999797923,-0.000074030,0.002332020,-0.019966685,0.378618471,-0.025597553,-0.029742637,,,,,,,,,
1690412549.914370,156426.000000000,1690412549.899099588,0.996790220,-0.008965347,-0.013643065,0.078375671,0.009670929,2.075459016,-0.000360593,,,,,,,,,,,,,,,,,,
1690412549.914379,,,,,,,,,,,,,,,,,,,0.000000000,1690412549.914234877,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412549.923388,0.000000000,1690412549.908380508,0.996784238,-0.008948360,-0.013708819,0.078442193,0.009665040,2.075470462,-0.000362489,0.000000000,1690412549.908380508,0.999798372,-0.000081031,0.002328866,-0.019944570,0.378620579,-0.025601409,-0.029741344,,,,,,,,,
1690412549.924130,156427.000000000,1690412549.908380508,0.996784238,-0.008948360,-0.013708819,0.078442193,0.009665040,2.075470462,-0.000362489,,,,,,,,,,,,,,,,,,
1690412549.924150,,,,,,,,,,,,,,,,,,,0.000000000,1690412549.923687696,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000
1690412549.931056,0.000000000,1690412549.915974140,0.996787123,-0.008966341,-0.013567562,0.078428042,0.009648914,2.075470386,-0.000374548,0.000000000,1690412549.915974140,0.999798471,-0.000032865,0.002274845,-0.019945941,0.378615216,-0.025590518,-0.029755423,,,,,,,,,
